2009-03-24 10:52:59 Notice: Notice (8): Undefined variable: bank_id in [APP/plugins/administrate/controllers/banks_controller.php, line 17]
2009-04-13 15:12:50 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:12:55 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:12:55 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:13:39 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:13:39 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:14:25 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:14:25 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:15:14 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:15:14 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:23:35 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:23:35 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:24:39 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:24:39 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:43:04 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:43:04 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:44:49 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:44:49 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:48:10 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:48:10 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:48:58 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:48:58 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:49:07 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:49:07 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:54:45 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 15:54:45 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:04:25 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:04:25 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:04:42 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:04:42 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:05:23 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:05:23 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:10:14 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:10:14 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:10:48 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:10:48 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:10:54 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:10:54 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:10:59 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:10:59 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:00 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:00 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:05 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:05 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:09 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:09 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:09 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:09 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:22 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:22 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:23 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:23 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:44 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:44 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:45 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:45 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:11:49 Notice: Notice (8): Undefined property:  Permission::$Session in [APP/app_model.php, line 13]
2009-04-13 16:11:49 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:11:53 Notice: Notice (8): Undefined property:  Permission::$Session in [APP/app_model.php, line 13]
2009-04-13 16:11:53 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:12:06 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:12:06 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:12:11 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:12:11 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:12:12 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:12:12 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:12:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:12:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:13:19 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:13:19 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:14:15 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:14:15 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:14:21 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:14:21 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:14:22 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:14:22 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:14:28 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:14:28 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:15:50 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:15:50 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:18:08 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:18:08 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:28:43 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:28:43 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:29:07 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:29:07 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:30:42 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:30:42 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:31:36 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:31:36 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:33:12 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:33:12 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:34:58 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:34:58 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:36:13 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:36:13 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:37:30 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:37:30 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:39:10 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:39:10 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:39:57 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:39:57 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:41:00 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:41:00 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:42:05 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:42:05 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:42:46 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:42:46 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:44:52 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:44:52 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:45:19 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:45:19 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:47:36 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:47:36 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:47:44 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:47:44 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:49:10 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:49:10 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:50:52 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:50:52 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:51:29 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:51:29 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:52:35 Notice: Notice (8): Undefined property:  Aco::$Session in [APP/app_model.php, line 13]
2009-04-13 16:52:35 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:53:15 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:53:15 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:53:26 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:53:26 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:53:34 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:53:34 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:53:34 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:53:34 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:53:41 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:53:41 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:57:39 Notice: Notice (8): Undefined property:  Permission::$Session in [APP/app_model.php, line 13]
2009-04-13 16:57:39 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-13 16:58:03 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:58:03 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:58:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:58:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:58:19 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:58:19 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:58:25 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-13 16:58:25 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:51:53 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:51:53 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:58:47 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:58:47 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:58:48 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:58:48 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:58:56 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:58:56 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:59:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 08:59:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:00:16 Notice: Notice (8): Undefined property:  Permission::$Session in [APP/app_model.php, line 13]
2009-04-14 09:00:16 Notice: Notice (8): Undefined variable: _SESSION in [CORE/cake/libs/session.php, line 199]
2009-04-14 09:00:51 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:00:51 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:00:51 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:00:51 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:00:58 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:00:58 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:01:55 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:01:55 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:02:32 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:02:32 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:11:33 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 555]
2009-04-14 09:11:33 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 556]
2009-04-14 09:11:33 Notice: Notice (8): Undefined index:  ctrapp_core in [APP/views/helpers/structures.php, line 1526]
2009-04-14 09:11:51 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:11:51 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:11:52 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:11:52 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:20:23 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 555]
2009-04-14 09:20:23 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 556]
2009-04-14 09:20:23 Notice: Notice (8): Undefined index:  ctrapp_core in [APP/views/helpers/structures.php, line 1526]
2009-04-14 09:20:31 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:20:31 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:20:32 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:20:32 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:21:26 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 555]
2009-04-14 09:21:26 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 556]
2009-04-14 09:21:26 Notice: Notice (8): Undefined index:  ctrapp_core in [APP/views/helpers/structures.php, line 1526]
2009-04-14 09:26:54 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 555]
2009-04-14 09:26:54 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 556]
2009-04-14 09:26:54 Notice: Notice (8): Undefined index:  ctrapp_core in [APP/views/helpers/structures.php, line 1526]
2009-04-14 09:27:52 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 555]
2009-04-14 09:27:52 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 556]
2009-04-14 09:27:52 Notice: Notice (8): Undefined index:  ctrapp_core in [APP/views/helpers/structures.php, line 1526]
2009-04-14 09:28:22 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-14 09:28:22 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 555]
2009-04-14 09:28:22 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 556]
2009-04-14 09:28:22 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-14 09:28:22 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-14 09:28:22 Notice: Notice (8): Undefined index:  ctrapp_core in [APP/views/helpers/structures.php, line 1526]
2009-04-14 09:28:48 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:28:48 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:29:53 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:29:53 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:30:03 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:30:03 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:42:02 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:42:02 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:43:56 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:43:56 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:44:56 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:44:56 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:46:48 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:46:48 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:47:06 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:47:06 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:48:45 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:48:45 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:48:49 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:48:49 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:49:05 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:49:05 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:51:50 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:51:50 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:35 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:35 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:42 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:42 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:47 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:47 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:50 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:50 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:59 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:52:59 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:53:12 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:53:12 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:53:16 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:53:17 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:54:00 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 09:54:00 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 10:08:56 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 10:08:56 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 10:19:01 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 10:19:01 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 10:19:10 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
2009-04-14 10:19:10 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 21]
2009-04-14 10:23:19 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 21]
